stype,p,ootype,propType,scnt,ocnt,cnt,min_sp,max_sp,avg_sp
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broaderTransitive,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,6351,512,6954,1,7,1.362093758987633016968651
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broaderTransitive,http://www.w3.org/2004/02/skos/core#Concept,object,6351,512,6954,1,7,1.362093758987633016968651
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#definition,,data,256,3555,3555,1,23,17.227285513361462728551336
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#historyNote,,data,71,1311,1311,1,23,22.176201372997711670480549
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#MicroThesaurus,object,6883,127,7234,2,4,2.126071329831351949129113
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#Thesaurus,object,6883,1,6883,2,4,2.050995205578962661630103
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,6883,128,14117,2,4,2.089466600552525324077354
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,6883,159854,159860,22,24,23.232891279869886150381584
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#Country,object,15,7,16,1,3,1.3125
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,2604,2789,4888,1,15,2.949058919803600654664484
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://www.w3.org/2004/02/skos/core#Concept,object,2617,2796,4904,1,15,2.943719412724306688417618
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#scopeNote,,data,1397,17107,17107,1,23,18.302624656573332553925294
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#MicroThesaurus,object,532,127,532,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,532,127,532,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,http://eurovoc.europa.eu/schema#CompoundNonPreferredTerm,object,2,44,88,117,138,127.5
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,6551,164201,164201,1,378,61.805549296289303962826049
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,http://www.w3.org/2008/05/skos-xl#Label,object,6551,164245,164289,1,378,61.840737967849338665400605
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,http://eurovoc.europa.eu/schema#PreferredTerm,object,6883,165191,165191,23,24,23.999860767233081705419787
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,6883,165191,165191,23,24,23.999860767233081705419787
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#domain,http://eurovoc.europa.eu/schema#Domain,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#hasPolyHierarchy,http://www.w3.org/2001/XMLSchema#boolean,data,1,1,1,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#supportedLanguage,http://eurovoc.europa.eu/schema#Language,object,1,24,24,24,24,24.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#toBeTranslated,http://www.w3.org/2001/XMLSchema#string,data,126,2,126,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/elements/1.1/identifier,http://www.w3.org/2001/XMLSchema#string,data,127,127,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,128,3,256,2,2,2.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,127,532,532,1,31,7.041353383458646616541353
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2004/02/skos/core#Concept,object,127,532,532,1,31,7.041353383458646616541353
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,128,3072,3072,24,25,24.0078125
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,25,25,25.0
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#acronym,http://eurovoc.europa.eu/schema#PreferredTerm,object,221,199,221,1,2,1.009049773755656108597285
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#acronym,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,3109,3045,3154,1,3,1.029803424223208623969562
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#acronym,http://www.w3.org/2008/05/skos-xl#Label,object,3328,3244,3375,1,3,1.028444444444444444444444
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#fullName,http://eurovoc.europa.eu/schema#PreferredTerm,object,1174,1107,1174,1,3,1.066439522998296422487223
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#fullName,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,2302,2312,2359,1,5,1.086477320898685883849089
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#fullName,http://www.w3.org/2008/05/skos-xl#Label,object,3400,3419,3533,1,5,1.079818850834984432493631
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#shortName,http://eurovoc.europa.eu/schema#PreferredTerm,object,41,40,41,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#shortName,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,115,117,117,1,2,1.034188034188034188034188
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#shortName,http://www.w3.org/2008/05/skos-xl#Label,object,156,157,158,1,2,1.02531645569620253164557
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#termReleasedWithVersion,http://www.w3.org/2001/XMLSchema#string,data,329436,7,329436,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#toBeTranslated,http://www.w3.org/2001/XMLSchema#string,data,5331,2,5331,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#translationOf,http://eurovoc.europa.eu/schema#PreferredTerm,object,5,1,5,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#translationOf,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,24,142,143,1,17,10.902097902097902097902098
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#translationOf,http://www.w3.org/2008/05/skos-xl#Label,object,29,143,148,1,17,10.567567567567567567567568
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/created,http://www.w3.org/2001/XMLSchema#dateTime,data,18,11,18,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/modified,http://www.w3.org/2001/XMLSchema#dateTime,data,11,4,11,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2008/05/skos-xl#Label,object,329436,4,658872,2,2,2.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2004/02/skos/core#definition,,data,87,87,87,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2004/02/skos/core#historyNote,,data,4,4,4,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2004/02/skos/core#scopeNote,,data,75,75,75,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#labelRelation,http://eurovoc.europa.eu/schema#PreferredTerm,object,1437,1329,1441,1,3,1.074253990284524635669674
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#labelRelation,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,5453,5515,5773,1,18,1.37571453317166118136151
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#labelRelation,http://www.w3.org/2008/05/skos-xl#Label,object,6793,6844,7214,1,18,1.31549764347102855558636
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#literalForm,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,329338,324022,329338,1,1,1.0
