stype,p,ootype,propType,scnt,ocnt,cnt,min_sp,max_sp,avg_sp
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/replaces,http://www.w3.org/2004/02/skos/core#Concept,object,59,89,92,1,7,2.478260869565217391304348
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept,object,7104,5,14490,2,4,2.061283643892339544513458
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,7104,8,7104,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,6801,193691,193877,1,438,68.613713849502519638740026
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broader,http://eurovoc.europa.eu/schema#Country,object,21,6,21,1,2,1.142857142857142857142857
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broader,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,6527,1486,7162,1,9,1.402401563808991901703435
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broader,http://www.w3.org/2004/02/skos/core#Concept,object,6527,1486,7162,1,9,1.402401563808991901703435
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,295,5410,5454,1,25,22.599926659332599926659333
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#historyNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,109,1995,2289,1,25,23.15989515072083879423329
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#MicroThesaurus,object,7081,128,7424,1,4,2.117860991379310344827586
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#Thesaurus,object,7083,1,7083,1,4,2.045178596639841874911761
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,7104,129,14507,1,4,2.082374026332115530433584
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#notation,http://eurovoc.europa.eu,data,7104,7085,7104,1,1,1.0
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,7104,185108,191819,27,29,27.001616106850729072719595
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#Country,object,55,56,75,1,7,2.413333333333333333333333
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,4374,4374,10094,1,20,3.767188428769566078858728
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#related,http://www.w3.org/2004/02/skos/core#Concept,object,4374,4374,10094,1,20,3.767188428769566078858728
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#scopeNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,1350,16529,17313,1,25,19.162536822041240686189569
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#MicroThesaurus,object,559,128,560,1,3,1.966071428571428571428571
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://eurovoc.europa.eu/schema#Thesaurus,object,538,1,538,2,3,2.001858736059479553903346
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,559,129,1098,1,3,1.983606557377049180327869
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,6801,193877,193877,1,438,68.613713849502519638740026
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,http://www.w3.org/2008/05/skos-xl#Label,object,6801,193877,193877,1,438,68.613713849502519638740026
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,7104,191819,191819,27,29,27.001616106850729072719595
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://art.uniroma2.it/ontologies/vocbench#hasStatus,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,130,1,130,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#domain,http://eurovoc.europa.eu/schema#Domain,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#domain,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#domain,http://publications.europa.eu/ontology/euvoc#DomainEurovoc,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#domain,http://www.w3.org/2004/02/skos/core#Concept,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#hasPolyHierarchy,http://www.w3.org/2001/XMLSchema#boolean,data,1,1,1,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://eurovoc.europa.eu/schema#supportedLanguage,http://eurovoc.europa.eu/schema#Language,object,1,24,24,24,24,24.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/euvoc#domain,http://eurovoc.europa.eu/schema#Domain,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/euvoc#domain,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/euvoc#domain,http://publications.europa.eu/ontology/euvoc#DomainEurovoc,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/euvoc#domain,http://www.w3.org/2004/02/skos/core#Concept,object,127,21,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/elements/1.1/identifier,http://www.w3.org/2001/XMLSchema#string,data,130,130,130,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/hasPart,http://eurovoc.europa.eu/schema#MicroThesaurus,object,1,127,127,127,127,127.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/hasPart,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,1,127,127,127,127,127.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/identifier,http://www.w3.org/2001/XMLSchema#string,data,130,130,130,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/isPartOf,http://eurovoc.europa.eu/schema#Thesaurus,object,127,1,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/isPartOf,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,127,1,127,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://rdfs.org/ns/void#usedBy,,data,1,128,128,128,128,128.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,130,3,260,2,2,2.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,130,1,130,1,1,1.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://eurovoc.europa.eu/schema#Domain,object,1,21,21,21,21,21.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,129,559,1098,1,538,267.591985428051001821493625
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://publications.europa.eu/ontology/euvoc#DomainEurovoc,object,1,21,21,21,21,21.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2004/02/skos/core#Concept,object,129,559,1098,1,538,267.591985428051001821493625
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,130,3460,3460,2,27,26.971098265895953757225434
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2008/05/skos-xl#altLabel,http://www.w3.org/2008/05/skos-xl#Label,object,1,29,29,29,29,29.0
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,130,3458,3458,1,27,26.984962406015037593984962
http://www.w3.org/2008/05/skos-xl#Label,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,389183,8,389183,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#acronymFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,2197,2262,2275,1,5,1.097582417582417582417582
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#acronymFor,http://www.w3.org/2008/05/skos-xl#Label,object,3477,3463,3607,1,5,1.076517881896312725256446
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#longFormFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,114,116,116,1,2,1.034482758620689655172414
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#longFormFor,http://www.w3.org/2008/05/skos-xl#Label,object,156,157,158,1,2,1.02531645569620253164557
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#shortFormFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,97,96,98,1,2,1.02040816326530612244898
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#shortFormFor,http://www.w3.org/2008/05/skos-xl#Label,object,157,156,158,1,2,1.012658227848101265822785
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#status,,data,363097,2,363097,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/created,http://www.w3.org/2001/XMLSchema#date,data,15556,173,15556,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/modified,http://www.w3.org/2001/XMLSchema#date,data,16741,134,16744,1,2,1.000358337314859053989489
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/type,,data,389183,3,389183,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2008/05/skos-xl#Label,object,389183,2,583060,1,2,1.665032758206702569203856
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,389183,8,389183,1,1,1.0
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#literalForm,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,389183,381762,389183,1,1,1.0
